EntryDate;ExitDate;RecordEndDateTime;RecordStartDateTime;OrganizationId;OrganizationPersonRoleId;PersonId;RoleId
2024-03-04T00:00:00-03:00;;;;100;9991707;24069962;6
2024-03-04T00:00:00-03:00;;;;100;9991708;24081610;6
2024-03-04T00:00:00-03:00;;;;100;9991709;24169296;6
2024-03-04T00:00:00-03:00;;;;100;9991710;24182023;6
2024-03-04T00:00:00-03:00;2024-03-06T00:00:00-03:00;;;100;9991711;24246788;6
2024-03-04T00:00:00-03:00;;;;100;9991712;24109004;6
2024-03-04T00:00:00-03:00;;;;100;9991714;24268055;6
2024-03-04T00:00:00-03:00;;;;100;9991715;24175059;6
2024-03-04T00:00:00-03:00;;;;100;9991716;24176352;6
2024-03-04T00:00:00-03:00;;;;100;9991717;24287311;6
2024-03-04T00:00:00-03:00;;;;100;9991718;24130342;6
2024-03-04T00:00:00-03:00;;;;100;9991719;24212455;6
2024-03-04T00:00:00-03:00;;;;100;9991720;24210426;6
2024-03-04T00:00:00-03:00;;;;100;9991721;24166771;6
2024-03-04T00:00:00-03:00;;;;100;9991722;24087933;6
2024-03-04T00:00:00-03:00;;;;100;9991723;24050579;6
2024-03-04T00:00:00-03:00;;;;100;9991725;24273339;6
2024-03-04T00:00:00-03:00;;;;100;9991726;24200307;6
2024-03-04T00:00:00-03:00;;;;100;9991727;24051752;6
2024-03-04T00:00:00-03:00;;;;100;9991728;24273213;6
2024-03-04T00:00:00-03:00;;;;100;9991729;24277829;6
2024-03-04T00:00:00-03:00;;;;100;9991730;24088122;6
2024-03-04T00:00:00-03:00;;;;100;9991731;24151938;6
2024-03-04T00:00:00-03:00;;;;100;9991732;24244477;6
2024-03-04T00:00:00-03:00;2024-03-22T00:00:00-03:00;;;100;9991733;23907241;6
2024-03-04T00:00:00-03:00;;;;100;9991735;24130397;6
2024-03-04T00:00:00-03:00;;;;100;9991736;23980467;6
2024-03-04T00:00:00-03:00;;;;100;9991737;24015248;6
2024-03-04T00:00:00-03:00;;;;100;9991738;24017516;6
2024-03-04T00:00:00-03:00;;;;100;9991739;24053722;6
2024-03-04T00:00:00-03:00;;;;100;9991740;24152731;6
2024-03-04T00:00:00-03:00;;;;100;9991741;24251527;6
2024-03-04T00:00:00-03:00;;;;100;9991742;24033440;6
2024-03-04T00:00:00-03:00;2024-04-03T00:00:00-03:00;;;100;9991743;24054999;6
2024-03-04T00:00:00-03:00;;;;100;9991744;23816641;6
2024-03-04T00:00:00-03:00;;;;100;9991745;23817969;6
2024-03-04T00:00:00-03:00;;;;100;9991746;23722864;6
2024-03-04T00:00:00-03:00;;;;100;9991747;23812233;6
2024-03-04T00:00:00-03:00;;;;100;9991748;23940922;6
2024-03-04T00:00:00-03:00;;;;100;9991749;23802352;6
2024-03-04T00:00:00-03:00;;;;100;9991750;23841650;6
2024-03-04T00:00:00-03:00;;;;100;9991751;23771036;6
2024-05-23T00:00:00-03:00;;;;100;9991752;23891931;6
2024-03-04T00:00:00-03:00;;;;100;9991753;23886046;6
2024-03-04T00:00:00-03:00;;;;100;9991756;23696666;6
2024-03-04T00:00:00-03:00;;;;100;9991757;23808196;6
2024-03-04T00:00:00-03:00;;;;100;9991758;23842978;6
2024-03-04T00:00:00-03:00;;;;100;9991759;23857206;6
2024-03-04T00:00:00-03:00;;;;100;9991760;23948941;6
2024-03-04T00:00:00-03:00;;;;100;9991761;23414162;6
2024-03-04T00:00:00-03:00;;;;100;9991762;23844165;6
2024-03-04T00:00:00-03:00;;;;100;9991764;23265622;6
2024-03-04T00:00:00-03:00;;;;100;9991765;23697583;6
2024-03-04T00:00:00-03:00;;;;100;9991766;23944928;6
2024-03-04T00:00:00-03:00;;;;100;9991768;23689638;6
2024-03-04T00:00:00-03:00;;;;100;9991769;23846642;6
2024-03-04T00:00:00-03:00;;;;100;9991770;23339638;6
2024-03-04T00:00:00-03:00;;;;100;9991771;23814303;6
2024-03-04T00:00:00-03:00;;;;100;9991772;23926449;6
2024-03-04T00:00:00-03:00;;;;100;9991773;23874846;6
2024-03-04T00:00:00-03:00;;;;100;9991774;23921169;6
2024-03-04T00:00:00-03:00;;;;100;9991776;23203001;6
2024-03-04T00:00:00-03:00;2024-04-30T00:00:00-03:00;;;100;9991777;23177163;6
2024-03-04T00:00:00-03:00;;;;100;9991778;23468043;6
2024-03-04T00:00:00-03:00;;;;100;9991779;23449138;6
2024-03-04T00:00:00-03:00;;;;100;9991780;22747131;6
2024-03-04T00:00:00-03:00;;;;100;9991781;23570935;6
2024-03-04T00:00:00-03:00;;;;100;9991782;23385830;6
2024-03-04T00:00:00-03:00;;;;100;9991783;23295991;6
2024-03-04T00:00:00-03:00;;;;100;9991784;23458299;6
2024-03-04T00:00:00-03:00;;;;100;9991785;23491488;6
2024-03-04T00:00:00-03:00;;;;100;9991786;23535096;6
2024-03-04T00:00:00-03:00;;;;100;9991787;23289172;6
2024-03-04T00:00:00-03:00;;;;100;9991788;23575631;6
2024-03-04T00:00:00-03:00;;;;100;9991789;23599417;6
2024-03-04T00:00:00-03:00;;;;100;9991790;23417525;6
2024-03-04T00:00:00-03:00;;;;100;9991791;23659181;6
2024-03-04T00:00:00-03:00;;;;100;9991792;23605159;6
2024-03-04T00:00:00-03:00;;;;100;9991793;23372904;6
2024-03-04T00:00:00-03:00;;;;100;9991794;23630992;6
2024-03-04T00:00:00-03:00;;;;100;9991795;23201068;6
2024-03-04T00:00:00-03:00;;;;100;9991796;23444329;6
2024-03-04T00:00:00-03:00;;;;100;9991797;23410448;6
2024-03-04T00:00:00-03:00;;;;100;9991798;23625068;6
2024-03-04T00:00:00-03:00;;;;100;9991799;23575233;6
2024-03-04T00:00:00-03:00;;;;100;9991800;23554627;6
2024-03-04T00:00:00-03:00;;;;100;9991801;23541251;6
2024-03-04T00:00:00-03:00;;;;100;9991802;23461660;6
2024-03-04T00:00:00-03:00;;;;100;9991803;23460878;6
2024-03-04T00:00:00-03:00;;;;100;9991857;25115186;6
2024-03-04T00:00:00-03:00;;;;100;9991858;25027458;6
2024-03-04T00:00:00-03:00;;;;100;9991860;25662639;6
2024-03-04T00:00:00-03:00;;;;100;9991861;24764540;6
2024-03-04T00:00:00-03:00;;;;100;9991862;25129834;6
2024-03-04T00:00:00-03:00;2024-07-09T00:00:00-03:00;;;100;9991864;25594380;6
2024-03-04T00:00:00-03:00;;;;100;9991865;25979187;6
2024-03-04T00:00:00-03:00;;;;100;9991866;25750672;6
2024-03-04T00:00:00-03:00;;;;100;9991867;25738111;6
2024-03-04T00:00:00-03:00;;;;100;9991868;25748274;6
2024-03-04T00:00:00-03:00;;;;100;9991869;25729196;6
2024-03-04T00:00:00-03:00;;;;100;9991870;25901733;6
2024-03-04T00:00:00-03:00;;;;100;9991871;25958247;6
2024-03-04T00:00:00-03:00;;;;100;9991872;25850089;6
2024-03-04T00:00:00-03:00;2024-10-11T00:00:00-03:00;;;100;9991874;26034609;6
2024-03-04T00:00:00-03:00;;;;100;9991877;25884927;6
2024-03-04T00:00:00-03:00;;;;100;9991878;26003455;6
2024-03-04T00:00:00-03:00;;;;100;9991879;25103223;6
2024-03-04T00:00:00-03:00;;;;100;9991880;23804452;6
2024-03-04T00:00:00-03:00;;;;100;9991881;25752084;6
2024-03-04T00:00:00-03:00;;;;100;9991882;25206852;6
2024-03-04T00:00:00-03:00;;;;100;9991883;26119676;6
2024-03-04T00:00:00-03:00;;;;100;9991884;25780309;6
2024-03-04T00:00:00-03:00;;;;100;9991885;25985857;6
2024-03-04T00:00:00-03:00;;;;100;9991886;26065351;6
2024-03-04T00:00:00-03:00;;;;100;9991887;26029286;6
2024-03-04T00:00:00-03:00;;;;100;9991888;25882754;6
2024-03-04T00:00:00-03:00;;;;100;9991889;25912538;6
2024-03-04T00:00:00-03:00;;;;100;9991890;25962712;6
2024-03-04T00:00:00-03:00;;;;100;9991891;25862157;6
2024-03-04T00:00:00-03:00;;;;100;9991892;23886821;6
2024-03-04T00:00:00-03:00;;;;100;9991893;26061868;6
2024-03-04T00:00:00-03:00;;;;100;9991894;25438992;6
2024-03-04T00:00:00-03:00;;;;100;9991896;25726477;6
2024-03-04T00:00:00-03:00;;;;100;9991897;25815345;6
2024-03-04T00:00:00-03:00;;;;100;9991898;25884848;6
2024-03-04T00:00:00-03:00;;;;100;9991899;24285246;6
2024-03-04T00:00:00-03:00;;;;100;9991900;25590893;6
2024-03-04T00:00:00-03:00;;;;100;9991901;24724549;6
2024-03-04T00:00:00-03:00;;;;100;9991902;26041600;6
2024-03-04T00:00:00-03:00;;;;100;9991903;25577878;6
2024-03-04T00:00:00-03:00;;;;100;9991904;25471136;6
2024-03-04T00:00:00-03:00;2024-04-08T00:00:00-03:00;;;100;9991906;24599559;6
2024-03-04T00:00:00-03:00;;;;100;9991907;23748366;6
2024-03-04T00:00:00-03:00;;;;100;9991908;24826474;6
2024-03-04T00:00:00-03:00;;;;100;9991909;25767906;6
2024-03-04T00:00:00-03:00;;;;100;9991910;26103632;6
2024-03-04T00:00:00-03:00;;;;100;9991912;26192126;6
2024-03-04T00:00:00-03:00;;;;100;9991913;24548409;6
2024-03-04T00:00:00-03:00;;;;100;9991914;23390766;6
2024-03-04T00:00:00-03:00;;;;100;9991915;25529448;6
2024-03-04T00:00:00-03:00;;;;100;9991916;24764867;6
2024-03-04T00:00:00-03:00;;;;100;9991917;25757023;6
2024-03-04T00:00:00-03:00;;;;100;9991918;24370815;6
2024-03-04T00:00:00-03:00;;;;100;9991919;24952028;6
2024-03-04T00:00:00-03:00;2024-09-06T00:00:00-03:00;;;100;9991920;23738886;6
2024-03-04T00:00:00-03:00;;;;100;9991921;25433297;6
2024-03-04T00:00:00-03:00;;;;100;9991923;25106587;6
2024-03-04T00:00:00-03:00;;;;100;9991924;27900141;6
2024-03-04T00:00:00-03:00;;;;100;9991925;26434521;6
2024-03-04T00:00:00-03:00;;;;100;9991926;26662018;6
2024-03-04T00:00:00-03:00;;;;100;9991927;26224751;6
2024-03-04T00:00:00-03:00;;;;100;9991928;25779404;6
2024-03-04T00:00:00-03:00;;;;100;9991929;26412819;6
2024-03-04T00:00:00-03:00;;;;100;9991930;26600069;6
2024-03-04T00:00:00-03:00;;;;100;9991931;25663835;6
2024-03-04T00:00:00-03:00;;;;100;9991932;26570773;6
2024-03-04T00:00:00-03:00;;;;100;9991933;26277105;6
2024-03-04T00:00:00-03:00;;;;100;9991934;26472222;6
2024-03-04T00:00:00-03:00;;;;100;9991935;26437592;6
2024-03-04T00:00:00-03:00;;;;100;9991936;26513824;6
2024-03-04T00:00:00-03:00;;;;100;9991937;26539511;6
2024-03-04T00:00:00-03:00;;;;100;9991938;25429576;6
2024-03-04T00:00:00-03:00;;;;100;9991939;26324858;6
2024-03-04T00:00:00-03:00;;;;100;9991940;26360124;6
2024-03-04T00:00:00-03:00;;;;100;9991941;26730276;6
2024-03-04T00:00:00-03:00;;;;100;9991942;25357608;6
2024-03-04T00:00:00-03:00;;;;100;9991943;25430962;6
2024-03-04T00:00:00-03:00;2024-03-08T00:00:00-03:00;;;100;9991944;24769208;6
2024-03-04T00:00:00-03:00;;;;100;9991945;25071579;6
2024-03-04T00:00:00-03:00;;;;100;9991946;24412529;6
2024-03-04T00:00:00-03:00;2024-03-15T00:00:00-03:00;;;100;9991947;26677074;6
2024-03-04T00:00:00-03:00;;;;100;9991948;26194947;6
2024-03-04T00:00:00-03:00;;;;100;9991949;26626885;6
2024-03-04T00:00:00-03:00;;;;100;9991950;26199557;6
2024-03-04T00:00:00-03:00;;;;100;9991951;25468162;6
2024-03-04T00:00:00-03:00;;;;100;9991952;25493495;6
2024-03-04T00:00:00-03:00;2024-03-06T00:00:00-03:00;;;100;9991955;26545445;6
2024-03-04T00:00:00-03:00;;;;100;9991956;25066611;6
2024-03-04T00:00:00-03:00;;;;100;9991957;23788148;6
2024-03-04T00:00:00-03:00;2024-05-13T00:00:00-03:00;;;100;9991958;24052650;6
2024-03-04T00:00:00-03:00;2024-07-18T00:00:00-03:00;;;100;9991959;23515801;6
2024-03-04T00:00:00-03:00;;;;100;9991960;25170893;6
2024-03-04T00:00:00-03:00;;;;100;9991961;24097678;6
2024-03-04T00:00:00-03:00;;;;100;9991962;25926243;6
2024-03-04T00:00:00-03:00;;;;100;9991963;25926210;6
2024-03-04T00:00:00-03:00;;;;100;9991964;23224762;6
2024-03-04T00:00:00-03:00;2024-04-04T00:00:00-03:00;;;100;9991965;23488610;6
2024-03-04T00:00:00-03:00;;;;100;9991966;26632493;6
2024-03-04T00:00:00-03:00;;;;100;9991969;25843198;6
2024-03-04T00:00:00-03:00;2024-08-12T00:00:00-03:00;;;100;9991970;24524234;6
2024-03-04T00:00:00-03:00;2024-08-12T00:00:00-03:00;;;100;9991971;26276612;6
2024-03-04T00:00:00-03:00;2024-03-05T00:00:00-03:00;;;100;9991972;25011815;6
2024-03-04T00:00:00-03:00;;;;100;9991974;26702925;6
2024-03-04T00:00:00-03:00;2024-03-25T00:00:00-03:00;;;100;9991975;23313894;6
2024-03-04T00:00:00-03:00;;;;100;9991977;23702160;6
2024-03-04T00:00:00-03:00;;;;100;9991978;24616986;6
2024-03-04T00:00:00-03:00;;;;100;9991979;25178623;6
2024-03-04T00:00:00-03:00;;;;100;9991980;24695308;6
2024-03-04T00:00:00-03:00;;;;100;9991982;25916255;6
2024-03-04T00:00:00-03:00;;;;100;9991983;23505095;6
2024-03-04T00:00:00-03:00;;;;100;9991984;24847640;6
2024-03-04T00:00:00-03:00;2024-03-19T00:00:00-03:00;;;100;9991985;26626921;6
2024-03-04T00:00:00-03:00;;;;100;9991987;23414797;6
2024-03-04T00:00:00-03:00;;;;100;9991988;25877948;6
2024-03-04T00:00:00-03:00;;;;100;9991989;24484177;6
2024-03-04T00:00:00-03:00;;;;100;9991990;24354558;6
2024-03-04T00:00:00-03:00;;;;100;9991991;24029720;6
2024-03-04T00:00:00-03:00;;;;100;9991992;23470954;6
2024-03-04T00:00:00-03:00;2024-05-07T00:00:00-03:00;;;100;9991993;24815108;6
2024-03-04T00:00:00-03:00;;;;100;9991994;25248985;6
2024-03-04T00:00:00-03:00;;;;100;9991995;24787419;6
2024-03-04T00:00:00-03:00;;;;100;9991996;23983256;6
2024-03-04T00:00:00-03:00;;;;100;9991997;23400639;6
2024-03-04T00:00:00-03:00;2024-04-23T00:00:00-03:00;;;100;9991998;26757217;6
2024-03-04T00:00:00-03:00;2024-05-02T00:00:00-03:00;;;100;9992000;24294677;6
2024-03-04T00:00:00-03:00;;;;100;9992001;24412330;6
2024-03-04T00:00:00-03:00;;;;100;9992002;26796149;6
2024-03-04T00:00:00-03:00;;;;100;9992003;26801455;6
2024-03-04T00:00:00-03:00;;;;100;9992004;26810161;6
2024-03-04T00:00:00-03:00;2024-03-19T00:00:00-03:00;;;100;9992005;26327166;6
2024-03-04T00:00:00-03:00;;;;100;9992006;26822700;6
2024-03-04T00:00:00-03:00;;;;100;9992007;26893054;6
2024-03-04T00:00:00-03:00;;;;100;9992008;26893156;6
2024-03-04T00:00:00-03:00;;;;100;9992009;26912376;6
2024-03-04T00:00:00-03:00;;;;100;9992010;26917619;6
2024-03-04T00:00:00-03:00;;;;100;9992011;27010937;6
2024-03-04T00:00:00-03:00;;;;100;9992012;27111872;6
2024-03-04T00:00:00-03:00;;;;100;9992013;27153647;6
2024-03-04T00:00:00-03:00;;;;100;9992014;26519187;6
2024-03-04T00:00:00-03:00;;;;100;9992015;23760564;6
2024-03-04T00:00:00-03:00;;;;100;9992016;26974300;6
2024-03-04T00:00:00-03:00;;;;100;9992017;27055913;6
2024-03-04T00:00:00-03:00;;;;100;9992018;27167597;6
2024-03-04T00:00:00-03:00;;;;100;9992019;27036633;6
2024-03-04T00:00:00-03:00;2024-05-02T00:00:00-03:00;;;100;9992020;27155332;6
2024-03-04T00:00:00-03:00;;;;100;9992021;27186186;6
2024-03-04T00:00:00-03:00;;;;100;9992022;26773435;6
2024-03-04T00:00:00-03:00;;;;100;9992023;27218621;6
2024-03-04T00:00:00-03:00;;;;100;9992024;25000790;6
2024-03-04T00:00:00-03:00;;;;100;9992025;26453560;6
2024-03-04T00:00:00-03:00;;;;100;9992026;27241427;6
2024-03-04T00:00:00-03:00;;;;100;9992027;26214993;6
2024-03-04T00:00:00-03:00;2024-03-11T00:00:00-03:00;;;100;9992028;100641137;6
2023-12-14T00:00:00-03:00;2024-03-01T00:00:00-03:00;;;100;9992029;26263502;6
2024-03-04T00:00:00-03:00;2024-05-02T00:00:00-03:00;;;100;9992030;26964300;6
2024-03-04T00:00:00-03:00;;;;100;9992031;27213268;6
2024-03-04T00:00:00-03:00;;;;100;9992032;26757171;6
2024-03-04T00:00:00-03:00;;;;100;9992033;25724316;6
2024-03-04T00:00:00-03:00;2024-03-11T00:00:00-03:00;;;100;9992034;26949168;6
2023-12-14T00:00:00-03:00;2024-03-04T00:00:00-03:00;;;100;9992035;27216266;6
2024-03-04T00:00:00-03:00;;;;100;9992036;26510112;6
2024-03-04T00:00:00-03:00;;;;100;9992037;25787343;6
2024-03-04T00:00:00-03:00;;;;100;9992038;25999573;6
2024-03-04T00:00:00-03:00;;;;100;9992039;24515266;6
2024-03-04T00:00:00-03:00;2024-03-07T00:00:00-03:00;;;100;9992040;24200346;6
2024-03-04T00:00:00-03:00;2024-04-30T00:00:00-03:00;;;100;9992041;23361263;6
2024-03-04T00:00:00-03:00;;;;100;9992042;27004091;6
2024-03-04T00:00:00-03:00;;;;100;9992043;24387253;6
2024-03-04T00:00:00-03:00;;;;100;9992045;24377356;6
2024-03-04T00:00:00-03:00;;;;100;9992046;25571377;6
2024-03-04T00:00:00-03:00;;;;100;9992047;24662308;6
2024-03-04T00:00:00-03:00;2024-03-19T00:00:00-03:00;;;100;9992048;25178147;6
2024-03-04T00:00:00-03:00;2024-03-26T00:00:00-03:00;;;100;9992049;26744089;6
2024-03-04T00:00:00-03:00;;;;100;9992051;23862575;6
2024-03-04T00:00:00-03:00;;;;100;9992052;25379994;6
2024-03-04T00:00:00-03:00;;;;100;9992053;26094851;6
2024-03-04T00:00:00-03:00;;;;100;9992054;25392333;6
2024-03-04T00:00:00-03:00;;;;100;9992055;25865046;6
2024-03-04T00:00:00-03:00;;;;100;9992056;24713904;6
2024-03-04T00:00:00-03:00;;;;100;9992057;27244765;6
2024-03-04T00:00:00-03:00;;;;100;9992058;25343287;6
2024-03-04T00:00:00-03:00;;;;100;9992059;25957604;6
2024-03-04T00:00:00-03:00;;;;100;9992060;25810941;6
2024-03-04T00:00:00-03:00;;;;100;9992061;27142580;6
2024-03-04T00:00:00-03:00;;;;100;9992062;26875666;6
2024-03-04T00:00:00-03:00;;;;100;9992063;24998312;6
2024-03-04T00:00:00-03:00;;;;100;9992064;26428405;6
2024-03-04T00:00:00-03:00;;;;100;9992065;100703115;6
2024-03-04T00:00:00-03:00;;;;100;9992066;24584949;6
2024-03-04T00:00:00-03:00;;;;100;9992067;26179426;6
2024-03-04T00:00:00-03:00;;;;100;9992068;26938623;6
2024-03-04T00:00:00-03:00;;;;100;9992070;26264035;6
2024-03-04T00:00:00-03:00;;;;100;9992071;23921912;6
2024-03-04T00:00:00-03:00;;;;100;9992072;26766019;6
2024-03-04T00:00:00-03:00;;;;100;9992073;23937853;6
2024-03-04T00:00:00-03:00;;;;100;9992074;26911845;6
2024-03-04T00:00:00-03:00;2024-04-03T00:00:00-03:00;;;100;9992075;26476795;6
2024-03-04T00:00:00-03:00;2024-04-03T00:00:00-03:00;;;100;9992076;24902429;6
2024-03-04T00:00:00-03:00;;;;100;9992077;26635565;6
2024-03-04T00:00:00-03:00;;;;100;9992078;25766975;6
2024-03-04T00:00:00-03:00;;;;100;9992079;25725381;6
2024-03-04T00:00:00-03:00;;;;100;9992080;23057302;6
2024-03-04T00:00:00-03:00;;;;100;9992081;24823318;6
2024-03-04T00:00:00-03:00;2024-05-27T00:00:00-03:00;;;100;9992083;23874759;6
2024-03-04T00:00:00-03:00;;;;100;9992084;25251844;6
2024-03-04T00:00:00-03:00;;;;100;9992085;24366384;6
2024-03-04T00:00:00-03:00;;;;100;9992086;24489785;6
2024-03-04T00:00:00-03:00;;;;100;9992087;24824191;6
2024-03-04T00:00:00-03:00;2024-03-19T00:00:00-03:00;;;100;9992088;27238103;6
2024-03-04T00:00:00-03:00;;;;100;9992089;24515389;6
2024-03-04T00:00:00-03:00;;;;100;9992090;24565928;6
2024-03-05T00:00:00-03:00;;;;100;9992091;23920021;6
2024-03-05T00:00:00-03:00;2024-04-01T00:00:00-03:00;;;100;9992092;23721785;6
2024-03-05T00:00:00-03:00;;;;100;9992093;26307556;6
2024-03-06T00:00:00-03:00;;;;100;9992094;27083280;6
2024-03-07T00:00:00-03:00;;;;100;9992095;25139015;6
2024-03-07T00:00:00-03:00;;;;100;9992096;26874663;6
2024-03-07T00:00:00-03:00;;;;100;9992097;100749876;6
2024-03-08T00:00:00-03:00;;;;100;9992099;23675592;6
2024-03-11T00:00:00-03:00;2024-07-09T00:00:00-03:00;;;100;9992100;27197306;6
2024-03-11T00:00:00-03:00;;;;100;9992101;25105939;6
2024-03-12T00:00:00-03:00;2024-04-08T00:00:00-03:00;;;100;9992102;26977868;6
2024-03-15T00:00:00-03:00;;;;100;9992103;24588740;6
2024-03-26T00:00:00-03:00;;;;100;9992105;23226094;6
