EntryDate;ExitDate;RecordEndDateTime;RecordStartDateTime;OrganizationId;OrganizationPersonRoleId;PersonId;RoleId
2024-03-05T00:00:00-03:00;;;;;10105337;23535309;6
2024-03-05T00:00:00-03:00;;;;;10105338;23319828;6
2024-03-05T00:00:00-03:00;;;;;10105339;22503078;6
2024-03-05T00:00:00-03:00;;;;;10105340;22513373;6
2024-03-05T00:00:00-03:00;;;;;10105341;22570051;6
2024-03-05T00:00:00-03:00;;;;;10105342;23151111;6
2024-03-05T00:00:00-03:00;;;;;10105343;24172282;6
2024-03-05T00:00:00-03:00;;;;;10105344;24200507;6
2024-03-05T00:00:00-03:00;;;;;10105345;24189494;6
2024-03-05T00:00:00-03:00;;;;;10105346;24108123;6
2024-03-05T00:00:00-03:00;;;;;10105347;24073881;6
2024-03-05T00:00:00-03:00;;;;;10105348;24157877;6
2024-03-05T00:00:00-03:00;;;;;10105349;24237826;6
2024-03-05T00:00:00-03:00;;;;;10105350;24293833;6
2024-03-05T00:00:00-03:00;;;;;10105351;24186107;6
2024-03-05T00:00:00-03:00;;;;;10105352;24134910;6
2024-03-05T00:00:00-03:00;;;;;10105353;24221469;6
2024-03-05T00:00:00-03:00;;;;;10105354;24171180;6
2024-03-05T00:00:00-03:00;;;;;10105355;24251330;6
2024-03-05T00:00:00-03:00;;;;;10105356;24013337;6
2024-03-05T00:00:00-03:00;;;;;10105357;23977135;6
2024-03-05T00:00:00-03:00;;;;;10105358;23540937;6
2024-03-05T00:00:00-03:00;;;;;10105360;23432615;6
2024-03-05T00:00:00-03:00;;;;;10105361;23364766;6
2024-03-05T00:00:00-03:00;;;;;10105363;23143985;6
2024-03-05T00:00:00-03:00;;;;;10105364;22902187;6
2024-03-05T00:00:00-03:00;;;;;10105365;22676024;6
2024-03-05T00:00:00-03:00;;;;;10105368;22380394;6
2024-03-05T00:00:00-03:00;;;;;10105369;22659208;6
2024-03-05T00:00:00-03:00;;;;;10105370;22289814;6
2024-03-05T00:00:00-03:00;;;;;10105372;23575258;6
2024-03-05T00:00:00-03:00;;;;;10105375;23467977;6
2024-03-05T00:00:00-03:00;;;;;10105376;23979463;6
2024-03-05T00:00:00-03:00;;;;;10105377;23814296;6
2024-03-05T00:00:00-03:00;;;;;10105378;23749382;6
2024-03-05T00:00:00-03:00;;;;;10105379;22945959;6
2024-03-05T00:00:00-03:00;;;;;10105380;22679331;6
2024-03-05T00:00:00-03:00;;;;;10105382;22149039;6
2024-03-05T00:00:00-03:00;;;;;10105384;23958732;6
2024-03-05T00:00:00-03:00;;;;;10105385;24204596;6
2024-03-05T00:00:00-03:00;;;;;10105386;23952437;6
2024-03-05T00:00:00-03:00;;;;;10105387;24447761;6
2024-03-05T00:00:00-03:00;;;;;10105388;24570379;6
2024-03-05T00:00:00-03:00;;;;;10105389;24359878;6
2024-03-05T00:00:00-03:00;;;;;10105390;24489610;6
2024-03-05T00:00:00-03:00;;;;;10105393;24580861;6
2024-03-05T00:00:00-03:00;;;;;10105394;24446992;6
2024-03-05T00:00:00-03:00;;;;;10105395;24269878;6
2024-03-05T00:00:00-03:00;;;;;10105396;24323149;6
2024-03-05T00:00:00-03:00;;;;;10105397;24406292;6
2024-03-05T00:00:00-03:00;;;;;10105398;24396177;6
2024-03-05T00:00:00-03:00;;;;;10105399;24396090;6
2024-03-05T00:00:00-03:00;;;;;10105400;24568883;6
2024-03-05T00:00:00-03:00;;;;;10105403;24154385;6
2024-03-05T00:00:00-03:00;;;;;10105404;24269117;6
2024-03-05T00:00:00-03:00;;;;;10105405;24382134;6
2024-03-05T00:00:00-03:00;;;;;10105406;24498522;6
2024-03-05T00:00:00-03:00;;;;;10105407;24460184;6
2024-03-05T00:00:00-03:00;;;;;10105408;24924572;6
2024-03-05T00:00:00-03:00;;;;;10105409;24846079;6
2024-03-05T00:00:00-03:00;;;;;10105410;24779385;6
2024-03-05T00:00:00-03:00;;;;;10105411;24898937;6
2024-03-05T00:00:00-03:00;;;;;10105413;24865625;6
2024-03-05T00:00:00-03:00;;;;;10105414;24755158;6
2024-03-05T00:00:00-03:00;;;;;10105415;24720905;6
2024-03-05T00:00:00-03:00;;;;;10105417;24828093;6
2024-03-05T00:00:00-03:00;;;;;10105418;24791723;6
2024-03-05T00:00:00-03:00;;;;;10105419;24634699;6
2024-03-05T00:00:00-03:00;;;;;10105420;24683239;6
2024-03-05T00:00:00-03:00;;;;;10105421;24696283;6
2024-03-05T00:00:00-03:00;;;;;10105422;24696265;6
2024-03-05T00:00:00-03:00;;;;;10105423;24596460;6
2024-03-05T00:00:00-03:00;;;;;10105424;24148983;6
2024-03-05T00:00:00-03:00;;;;;10105425;24185046;6
2024-03-05T00:00:00-03:00;;;;;10105426;23889029;6
2024-03-05T00:00:00-03:00;;;;;10105427;23642254;6
2024-03-05T00:00:00-03:00;;;;;10105428;23352250;6
2024-03-05T00:00:00-03:00;;;;;10105429;23032927;6
2024-03-05T00:00:00-03:00;;;;;10105430;22897029;6
2024-03-05T00:00:00-03:00;;;;;10105431;22592609;6
2024-03-05T00:00:00-03:00;;;;;10105438;23338707;6
2024-03-05T00:00:00-03:00;;;;;10105439;24745770;6
2024-03-05T00:00:00-03:00;;;;;10105440;24680286;6
2024-03-05T00:00:00-03:00;;;;;10105444;22984282;6
2024-03-05T00:00:00-03:00;;;;;10105446;25072712;6
2024-03-05T00:00:00-03:00;;;;;10105448;25048874;6
2024-03-05T00:00:00-03:00;;;;;10105450;25215928;6
2024-03-05T00:00:00-03:00;;;;;10105451;25065328;6
2024-03-05T00:00:00-03:00;;;;;10105452;25241708;6
2024-03-05T00:00:00-03:00;;;;;10105453;25236918;6
2024-03-05T00:00:00-03:00;;;;;10105454;25288537;6
2024-03-05T00:00:00-03:00;;;;;10105455;25235411;6
2024-03-05T00:00:00-03:00;;;;;10105456;25082044;6
2024-03-05T00:00:00-03:00;;;;;10105458;24979310;6
2024-03-05T00:00:00-03:00;;;;;10105459;25192936;6
2024-03-05T00:00:00-03:00;;;;;10105460;24987254;6
2024-03-05T00:00:00-03:00;;;;;10105461;25075639;6
2024-03-05T00:00:00-03:00;;;;;10105462;24973881;6
2024-03-05T00:00:00-03:00;;;;;10105463;25238151;6
2024-03-05T00:00:00-03:00;;;;;10105464;25175214;6
2024-03-05T00:00:00-03:00;;;;;10105466;24832755;6
2024-03-05T00:00:00-03:00;;;;;10105467;24743126;6
2024-03-05T00:00:00-03:00;;;;;10105468;24745274;6
2024-03-05T00:00:00-03:00;;;;;10105469;24639420;6
2024-03-05T00:00:00-03:00;;;;;10105470;24670704;6
2024-03-05T00:00:00-03:00;;;;;10105471;24474516;6
2024-03-05T00:00:00-03:00;;;;;10105472;24526188;6
2024-03-05T00:00:00-03:00;;;;;10105473;24475236;6
2024-03-05T00:00:00-03:00;;;;;10105474;24207692;6
2024-03-05T00:00:00-03:00;;;;;10105475;24053909;6
2024-03-05T00:00:00-03:00;;;;;10105476;24177852;6
2024-03-05T00:00:00-03:00;;;;;10105477;23788190;6
2024-03-05T00:00:00-03:00;;;;;10105478;23500547;6
2024-03-05T00:00:00-03:00;;;;;10105479;23003846;6
2024-03-05T00:00:00-03:00;;;;;10105480;22855006;6
2024-03-05T00:00:00-03:00;;;;;10105481;22720956;6
2024-03-05T00:00:00-03:00;;;;;10105489;25411893;6
2024-03-05T00:00:00-03:00;;;;;10105490;25411879;6
2024-03-05T00:00:00-03:00;;;;;10105491;25522659;6
2024-03-05T00:00:00-03:00;;;;;10105492;25529989;6
2024-03-05T00:00:00-03:00;;;;;10105494;25451443;6
2024-03-05T00:00:00-03:00;;;;;10105495;25340504;6
2024-03-05T00:00:00-03:00;;;;;10105496;25617380;6
2024-03-05T00:00:00-03:00;;;;;10105497;25500438;6
2024-03-05T00:00:00-03:00;;;;;10105498;25722841;6
2024-03-05T00:00:00-03:00;;;;;10105499;25410180;6
2024-03-05T00:00:00-03:00;;;;;10105500;25645171;6
2024-03-05T00:00:00-03:00;;;;;10105501;25362778;6
2024-03-05T00:00:00-03:00;;;;;10105502;25429311;6
2024-03-05T00:00:00-03:00;;;;;10105504;25658243;6
2024-03-05T00:00:00-03:00;;;;;10105506;25190415;6
2024-03-05T00:00:00-03:00;;;;;10105508;25064294;6
2024-03-05T00:00:00-03:00;;;;;10105510;24456412;6
2024-03-05T00:00:00-03:00;;;;;10105511;23996358;6
2024-03-05T00:00:00-03:00;;;;;10105512;26070320;6
2024-03-05T00:00:00-03:00;;;;;10105513;22201903;6
2024-03-05T00:00:00-03:00;;;;;10105514;22248992;6
2024-03-05T00:00:00-03:00;;;;;10105515;21836363;6
2024-03-05T00:00:00-03:00;;;;;10105516;22090108;6
2024-03-05T00:00:00-03:00;;;;;10105520;23820982;6
2024-03-05T00:00:00-03:00;;;;;10105521;25443389;6
2024-03-05T00:00:00-03:00;;;;;10105523;25499326;6
2024-03-05T00:00:00-03:00;;;;;10105524;100481149;6
2024-03-05T00:00:00-03:00;;;;;10105525;26131150;6
2024-03-05T00:00:00-03:00;;;;;10105526;26118192;6
2024-03-05T00:00:00-03:00;;;;;10105527;26163705;6
2024-03-05T00:00:00-03:00;;;;;10105528;26053842;6
2024-03-05T00:00:00-03:00;;;;;10105529;25784199;6
2024-03-05T00:00:00-03:00;;;;;10105530;26175744;6
2024-03-05T00:00:00-03:00;;;;;10105531;100496275;6
2024-03-05T00:00:00-03:00;;;;;10105533;24446816;6
2024-03-05T00:00:00-03:00;;;;;10105534;24638743;6
2024-03-05T00:00:00-03:00;;;;;10105535;24193291;6
2024-03-05T00:00:00-03:00;;;;;10105537;23847485;6
2024-03-05T00:00:00-03:00;;;;;10105540;23275079;6
2024-03-05T00:00:00-03:00;;;;;10105541;22413041;6
2024-03-05T00:00:00-03:00;;;;;10105542;22549158;6
2024-03-05T00:00:00-03:00;;;;;10105543;22265586;6
2024-03-05T00:00:00-03:00;;;;;10105544;22720433;6
2024-03-05T00:00:00-03:00;;;;;10105545;22709597;6
2024-03-05T00:00:00-03:00;;;;;10105546;22359271;6
2024-03-05T00:00:00-03:00;;;;;10105547;22483329;6
2024-03-05T00:00:00-03:00;;;;;10105548;22615644;6
2024-03-05T00:00:00-03:00;;;;;10105549;22683583;6
2024-03-05T00:00:00-03:00;;;;;10105551;22671252;6
2024-03-05T00:00:00-03:00;;;;;10105552;22685116;6
2024-03-05T00:00:00-03:00;;;;;10105553;22570697;6
2024-03-05T00:00:00-03:00;;;;;10105554;22001857;6
2024-03-05T00:00:00-03:00;;;;;10105557;25965848;6
2024-03-05T00:00:00-03:00;;;;;10105561;25971262;6
2024-03-05T00:00:00-03:00;;;;;10105562;25227306;6
2024-03-05T00:00:00-03:00;;;;;10105563;22489627;6
2024-03-05T00:00:00-03:00;;;;;10105564;25966125;6
2024-03-05T00:00:00-03:00;;;;;10105565;100578504;6
2024-03-05T00:00:00-03:00;;;;;10105568;24892154;6
2024-03-05T00:00:00-03:00;;;;;10105569;24386891;6
2024-03-05T00:00:00-03:00;;;;;10105571;23597968;6
2024-03-05T00:00:00-03:00;;;;;10105572;22890964;6
2024-03-05T00:00:00-03:00;;;;;10105573;22328331;6
2024-03-05T00:00:00-03:00;;;;;10105574;28393153;6
2024-03-05T00:00:00-03:00;;;;;10105579;23796782;6
2024-03-05T00:00:00-03:00;;;;;10105580;22398861;6
2024-03-05T00:00:00-03:00;;;;;10105581;23449848;6
2024-03-05T00:00:00-03:00;;;;;10105582;22308013;6
2024-03-05T00:00:00-03:00;;;;;10105584;100603211;6
2024-03-05T00:00:00-03:00;;;;;10105585;24211325;6
2024-03-05T00:00:00-03:00;;;;;10105586;22754365;6
2024-03-05T00:00:00-03:00;;;;;10105587;23659141;6
2024-03-05T00:00:00-03:00;;;;;10105588;100613431;6
2024-03-05T00:00:00-03:00;;;;;10105589;26090997;6
2024-03-05T00:00:00-03:00;;;;;10105590;24217931;6
2024-03-05T00:00:00-03:00;;;;;10105591;23903780;6
2024-03-05T00:00:00-03:00;;;;;10105592;24503003;6
2024-03-05T00:00:00-03:00;;;;;10105593;25748115;6
2024-03-05T00:00:00-03:00;;;;;10105595;26156060;6
2024-03-05T00:00:00-03:00;;;;;10105596;23354746;6
2024-03-05T00:00:00-03:00;;;;;10105597;22889232;6
2024-03-05T00:00:00-03:00;;;;;10105598;26329947;6
2024-03-05T00:00:00-03:00;;;;;10105599;26625794;6
2024-03-05T00:00:00-03:00;;;;;10105600;25476966;6
2024-03-05T00:00:00-03:00;;;;;10105602;22999800;6
2024-03-05T00:00:00-03:00;;;;;10105603;22853922;6
2024-03-05T00:00:00-03:00;;;;;10105604;22587384;6
2024-03-05T00:00:00-03:00;;;;;10105605;22512238;6
2024-03-05T00:00:00-03:00;;;;;10105607;21999499;6
2024-03-05T00:00:00-03:00;;;;;10105608;25982692;6
2024-03-05T00:00:00-03:00;;;;;10105609;26614398;6
2024-03-05T00:00:00-03:00;;;;;10105610;26249701;6
2024-03-05T00:00:00-03:00;;;;;10105611;25616264;6
2024-03-05T00:00:00-03:00;;;;;10105612;25480862;6
2024-03-05T00:00:00-03:00;;;;;10105613;24486876;6
2024-03-05T00:00:00-03:00;;;;;10105614;22913216;6
2024-03-05T00:00:00-03:00;;;;;10105615;22554986;6
2024-03-05T00:00:00-03:00;;;;;10105616;26625950;6
2024-03-05T00:00:00-03:00;;;;;10105617;26317028;6
2024-03-05T00:00:00-03:00;;;;;10105619;25586343;6
2024-03-05T00:00:00-03:00;;;;;10105620;25530676;6
2024-03-05T00:00:00-03:00;;;;;10105621;25457792;6
2024-03-05T00:00:00-03:00;;;;;10105623;24278654;6
2024-03-05T00:00:00-03:00;;;;;10105625;23358994;6
2024-03-05T00:00:00-03:00;;;;;10105626;22963981;6
2024-03-05T00:00:00-03:00;;;;;10105627;22758253;6
2024-03-05T00:00:00-03:00;;;;;10105628;22119281;6
2024-03-05T00:00:00-03:00;;;;;10105629;25361096;6
2024-03-05T00:00:00-03:00;;;;;10105630;22468785;6
2024-03-05T00:00:00-03:00;;;;;10105631;23345318;6
2024-03-05T00:00:00-03:00;;;;;10105633;24502565;6
2024-03-05T00:00:00-03:00;;;;;10105635;24155485;6
2024-03-05T00:00:00-03:00;;;;;10105636;24146192;6
2024-03-05T00:00:00-03:00;;;;;10105637;23923288;6
2024-03-05T00:00:00-03:00;;;;;10105638;23431538;6
2024-03-05T00:00:00-03:00;;;;;10105639;23093197;6
2024-03-05T00:00:00-03:00;;;;;10105641;22898852;6
2024-03-05T00:00:00-03:00;;;;;10105642;23018609;6
2024-03-05T00:00:00-03:00;;;;;10105643;22798632;6
2024-03-05T00:00:00-03:00;;;;;10105644;22767807;6
2024-03-05T00:00:00-03:00;;;;;10105645;22990862;6
2024-03-05T00:00:00-03:00;;;;;10105646;25655124;6
2024-03-05T00:00:00-03:00;;;;;10105647;25645232;6
2024-03-05T00:00:00-03:00;;;;;10105648;24090143;6
2024-03-05T00:00:00-03:00;;;;;10105649;23409475;6
2024-03-05T00:00:00-03:00;;;;;10105650;26769732;6
2024-03-05T00:00:00-03:00;;;;;10105651;26229756;6
2024-03-05T00:00:00-03:00;;;;;10105652;23420589;6
2024-03-05T00:00:00-03:00;;;;;10105653;23409724;6
2024-03-05T00:00:00-03:00;;;;;10105654;23167675;6
2024-03-05T00:00:00-03:00;;;;;10105655;22757049;6
2024-03-05T00:00:00-03:00;;;;;10105657;23002432;6
2024-03-05T00:00:00-03:00;;;;;10105658;22658655;6
2024-03-05T00:00:00-03:00;;;;;10105660;22948384;6
2024-03-05T00:00:00-03:00;;;;;10105661;22974235;6
2024-03-05T00:00:00-03:00;;;;;10105662;22554861;6
2024-03-05T00:00:00-03:00;;;;;10105663;22930666;6
2024-03-05T00:00:00-03:00;;;;;10105664;22969263;6
2024-03-05T00:00:00-03:00;;;;;10105665;23002350;6
2024-03-05T00:00:00-03:00;;;;;10105666;22787624;6
2024-03-05T00:00:00-03:00;;;;;10105667;22894310;6
2024-03-05T00:00:00-03:00;;;;;10105669;22920589;6
2024-03-05T00:00:00-03:00;;;;;10105671;22669673;6
2024-03-05T00:00:00-03:00;;;;;10105672;22664851;6
2024-03-05T00:00:00-03:00;;;;;10105674;22540042;6
2024-03-05T00:00:00-03:00;;;;;10105675;22257716;6
2024-03-05T00:00:00-03:00;;;;;10105676;22147585;6
2024-03-05T00:00:00-03:00;;;;;10105677;21817621;6
2024-03-05T00:00:00-03:00;;;;;10105678;22331555;6
2024-03-05T00:00:00-03:00;;;;;10105679;22379078;6
2024-03-05T00:00:00-03:00;;;;;10105680;22830877;6
2024-03-05T00:00:00-03:00;;;;;10105681;22139387;6
2024-03-05T00:00:00-03:00;;;;;10105682;22045066;6
2024-03-05T00:00:00-03:00;;;;;10105683;25421226;6
2024-03-05T00:00:00-03:00;;;;;10105684;23733687;6
2024-03-05T00:00:00-03:00;;;;;10105685;24781779;6
2024-03-05T00:00:00-03:00;;;;;10105688;25434633;6
2024-03-05T00:00:00-03:00;;;;;10105689;26493890;6
2024-03-05T00:00:00-03:00;;;;;10105690;26350314;6
2024-03-05T00:00:00-03:00;;;;;10105691;26371121;6
2024-03-05T00:00:00-03:00;;;;;10105692;25860297;6
2024-03-05T00:00:00-03:00;;;;;10105693;25664022;6
2024-03-05T00:00:00-03:00;;;;;10105694;25397415;6
2024-03-05T00:00:00-03:00;;;;;10105695;23869180;6
2024-03-05T00:00:00-03:00;;;;;10105696;23226003;6
2024-03-05T00:00:00-03:00;;;;;10105697;22517010;6
2024-03-05T00:00:00-03:00;;;;;10105702;100565385;6
2024-03-05T00:00:00-03:00;;;;;10105703;22800555;6
2024-03-05T00:00:00-03:00;;;;;10105704;27165294;6
2024-03-05T00:00:00-03:00;;;;;10105706;25346879;6
2024-03-05T00:00:00-03:00;;;;;10105707;24316510;6
2024-03-05T00:00:00-03:00;;;;;10105708;100677785;6
2024-03-05T00:00:00-03:00;;;;;10105709;26772976;6
2024-03-05T00:00:00-03:00;;;;;10105710;26403820;6
2024-03-05T00:00:00-03:00;;;;;10105711;26587020;6
2024-03-05T00:00:00-03:00;;;;;10105712;26411195;6
2024-03-05T00:00:00-03:00;;;;;10105714;22939330;6
2024-03-05T00:00:00-03:00;;;;;10105715;21961134;6
2024-03-05T00:00:00-03:00;;;;;10105716;25671207;6
2024-03-05T00:00:00-03:00;;;;;10105717;26060525;6
2024-03-05T00:00:00-03:00;;;;;10105719;26131317;6
2024-03-05T00:00:00-03:00;;;;;10105722;26430109;6
2024-03-05T00:00:00-03:00;;;;;10105723;24391786;6
2024-03-05T00:00:00-03:00;;;;;10105724;26706053;6
2024-03-05T00:00:00-03:00;;;;;10105729;27573135;6
2024-03-05T00:00:00-03:00;;;;;10105730;27284521;6
2024-03-05T00:00:00-03:00;;;;;10105731;23277760;6
2024-03-05T00:00:00-03:00;;;;;10105735;26855584;6
2024-03-05T00:00:00-03:00;;;;;10105736;27251580;6
2024-03-05T00:00:00-03:00;;;;;10105737;26900780;6
2024-03-05T00:00:00-03:00;;;;;10105739;27155998;6
2024-03-05T00:00:00-03:00;;;;;10105741;27175802;6
2024-03-05T00:00:00-03:00;;;;;10105743;26419075;6
2024-03-05T00:00:00-03:00;;;;;10105747;23748426;6
2024-03-05T00:00:00-03:00;;;;;10105748;23421501;6
2024-03-05T00:00:00-03:00;;;;;10105749;23764392;6
2024-03-05T00:00:00-03:00;;;;;10105750;23552419;6
2024-03-05T00:00:00-03:00;;;;;10105751;23456770;6
2024-03-05T00:00:00-03:00;;;;;10105752;23103267;6
2024-03-05T00:00:00-03:00;;;;;10105753;22839241;6
2024-03-05T00:00:00-03:00;;;;;10105755;23383080;6
2024-03-05T00:00:00-03:00;;;;;10105756;23170478;6
2024-03-05T00:00:00-03:00;;;;;10105759;23046807;6
2024-03-05T00:00:00-03:00;;;;;10105760;23150992;6
2024-03-05T00:00:00-03:00;;;;;10105761;23204894;6
2024-03-05T00:00:00-03:00;;;;;10105762;23157984;6
2024-03-05T00:00:00-03:00;;;;;10105763;22985663;6
2024-03-05T00:00:00-03:00;;;;;10105764;23115856;6
2024-03-05T00:00:00-03:00;;;;;10105766;25941224;6
2024-03-05T00:00:00-03:00;;;;;10105767;100484096;6
2024-03-05T00:00:00-03:00;;;;;10105770;22766710;6
2024-03-05T00:00:00-03:00;;;;;10105772;23085013;6
2024-03-05T00:00:00-03:00;;;;;10105774;23755865;6
2024-03-05T00:00:00-03:00;;;;;10105775;26789412;6
2024-03-05T00:00:00-03:00;;;;;10105776;26642232;6
2024-03-05T00:00:00-03:00;;;;;10105777;25799197;6
2024-03-05T00:00:00-03:00;;;;;10105778;25751982;6
2024-03-05T00:00:00-03:00;;;;;10105779;23943618;6
2024-03-05T00:00:00-03:00;;;;;10105782;23191989;6
2024-03-05T00:00:00-03:00;;;;;10105783;23275439;6
2024-03-05T00:00:00-03:00;;;;;10105784;23078223;6
2024-03-05T00:00:00-03:00;;;;;10105785;23110543;6
2024-03-05T00:00:00-03:00;;;;;10105787;23241469;6
2024-03-05T00:00:00-03:00;;;;;10105788;23105988;6
2024-03-05T00:00:00-03:00;;;;;10105789;26582680;6
2024-03-05T00:00:00-03:00;;;;;10105790;22713106;6
2024-03-05T00:00:00-03:00;;;;;10105791;23277337;6
2024-03-05T00:00:00-03:00;;;;;10105792;22811188;6
2024-03-05T00:00:00-03:00;;;;;10105793;23298951;6
2024-03-05T00:00:00-03:00;;;;;10105794;23271428;6
2024-03-05T00:00:00-03:00;;;;;10105796;25467177;6
2024-03-05T00:00:00-03:00;;;;;10105798;23408404;6
2024-03-05T00:00:00-03:00;;;;;10105799;23315424;6
2024-03-05T00:00:00-03:00;;;;;10105802;23101796;6
2024-03-05T00:00:00-03:00;;;;;10105803;26099184;6
2024-03-05T00:00:00-03:00;;;;;10105804;22966506;6
2024-03-05T00:00:00-03:00;;;;;10105805;25403722;6
2024-03-05T00:00:00-03:00;;;;;10105808;100565405;6
2024-03-05T00:00:00-03:00;;;;;10105809;26523650;6
2024-03-05T00:00:00-03:00;;;;;10105810;25935688;6
2024-03-05T00:00:00-03:00;;;;;10105811;26009669;6
2024-03-05T00:00:00-03:00;;;;;10105813;24544991;6
2024-03-05T00:00:00-03:00;;;;;10105816;23746966;6
2024-03-05T00:00:00-03:00;;;;;10105817;23158145;6
2024-03-05T00:00:00-03:00;;;;;10105818;23490062;6
2024-03-05T00:00:00-03:00;;;;;10105819;23218713;6
2024-03-05T00:00:00-03:00;;;;;10105821;23272114;6
2024-03-05T00:00:00-03:00;;;;;10105822;100565395;6
2024-03-05T00:00:00-03:00;;;;;10105823;22714645;6
2024-03-05T00:00:00-03:00;;;;;10105824;26074061;6
2024-03-05T00:00:00-03:00;;;;;10105825;23275332;6
2024-03-05T00:00:00-03:00;;;;;10105827;26188198;6
2024-03-05T00:00:00-03:00;;;;;10105828;23047629;6
2024-03-05T00:00:00-03:00;;;;;10105829;26968927;6
